ID,TITLE,LABEL
1381,Moderate Liberal MPs sign on to crossbench-led climate action group,0
1382,The big polluters’ masterstroke was to blame the climate crisis on you and me,-1
1383,"Greta Thunberg, favourite to win Nobel peace prize, honoured at Standing Rock",0
1384,Elizabeth Warren debuts ambitious plan to tackle environmental racism,-1
1385,‘Inspirational': Alexandria Ocasio-Cortez applauds mayors’ Global Green New Deal,0
1386,"Why we need political action to tackle the oil, coal and gas companies - video explainer",0
1387,Half a century of dither and denial – a climate crisis timeline,-1
1388,Revealed: northern Australia's fossil fuel plans push climate goals beyond reach,-1
1389,Revealed: the 20 firms behind a third of all carbon emissions,-1
1390,What do we know about the top 20 global polluters?,-1
1391,It’s time to rein in the fossil fuel giants before their greed chokes the planet,-1
1392,Queensland to fast-track laws to crack down on climate protesters,-1
1393,Mark Butler condemns Labor frontbencher's plan to adopt Coalition climate policy,0
1394,'Absurd' bail conditions prevent Extinction Rebellion protesters 'going near' other members,0
1395,Fatboy Slim samples Greta Thunberg’s speech to the UN during UK concert – video,0
1396,"Extinction Rebellion risks polarising Australian public on climate, veteran activist says",-1
1397,Corporations told to draw up climate rules or have them imposed,-1
1398,Did the Thames whale come to save us?,0
1399,Jonathan Franzen: online rage is stopping us tackling the climate crisis,-1
1400,"What we eat matters: to change climate crisis, we need to reshape the food system",-1
1401,What are Extinction Rebellion's key demands?,0
1402,Extinction Rebellion activists glue themselves to DfT and Home Office,0
1403,Extinction Rebellion: Johnson calls climate crisis activists 'uncooperative crusties',-1
1404,Angus Taylor won't say what PM's 'negative globalism' comments mean for climate talks,-1
1405,"'The arrests make a point,' say Extinction Rebellion protesters in Australia – video",0
1406,How extreme sea level events are going to increase in Australia,-1
1407,Extinction Rebellion takes New York streets in climate change protest – in pictures,0
1408,Extinction Rebellion protesters pour fake blood over New York's capitalist bull,0
1409,"Thanks to Extinction Rebellion, we’re experiencing a climate culture change",0
1410,Big tobacco is still sponsoring the arts,-1
1411,"BBC's Seven Worlds, One Planet shines spotlight on climate crisis",0
1412,Extinction Rebellion: the arrestables – a photo essay,0
1413,'We have the right to rebel': Extinction Rebellion begin Westminster shutdown – video,0
1414,Climate change protests: four teenage girls among 30 arrested in Sydney,-1
1415,UK universities in landmark deal to buy energy direct from windfarms,1
1416,Extinction Rebellion has won the first battle – now it must win the war,1
1417,It takes 21 litres of water to produce a small chocolate bar. How water-wise is your diet?,-1
1418,Extinction Rebellion: fresh protests to 'shut down' Westminster,0
1419,How Extinction Rebellion put the world on red alert,0
1420,We Are the Weather: Saving the Planet Begins at Breakfast by Jonathan Safran Foer review – a life-changing book,0
1421,The five: Donald Trump’s attacks on science,-1
1422,Centennial Coal massively increased emissions from two mines with no penalty,-1
1423,Water resources minister 'totally' accepts drought linked to climate change,-1
1424,‘Incredibly worrying’: legal fight looms around Australia over clampdown on protest,-1
1425,Jonathan Safran Foer: I’ve got no beef with his plan to save the planet,-1
1426,It’s not just Greta Thunberg: why are we ignoring the developing world’s inspiring activists?,-1
1427,Powering ahead: six new ways to charge an electric car,0
1428,Iowa teens delighted as Greta Thunberg leads unexpected climate strike,0
1429,Why the world needs an IMF for the climate crisis,0
1430,Jonathan Franzen’s right: you need to pick your battles,0
1431,Green party calls for breakup of Home Office after Windrush scandal,0
1432,Does Extinction Rebellion have a race problem?,-1
1433,Greater horseshoe bats living in Kent after absence of 115 years,-1
1434,Life stories: books about a planet in peril,-1
1435,Reserve Bank warns climate change posing increasing risk to financial stability,-1
1436,"As the climate collapses, we can either stand together – or perish alone",-1
1437,Prize-winning photos of peace – in pictures,0
1438,Shocked scientists find 400km of dead and damaged mangroves in Gulf of Carpentaria,-1
1439,Specialist police assigned to Extinction Rebellion rallies,-1
1440,Activists set sail across the Atlantic to Chile to demand curbs on flying,-1
1441,The climate protest movement must not alienate Britain’s working classes,-1
1442,French citizens' panel to advise on climate crisis strategies,0
1443,Scientists hope to breed sheep that emit less greenhouse gases,0
1444,Royal Shakespeare Company to end BP sponsorship deal,1
1445,"From Qatar to Vietnam, global heating is making the workplace deadly for millions",-1
1446,AustralianSuper tells Minerals Council its climate policy is 'not strong enough',-1
1447,Wuthering depths: the Brontë country graphic novel about floods and fracking,-1
1448,'Things are getting unstable': global heating and the rise of rockfalls in Swiss Alps,-1
1449,Andrzej Krauze on Greta Thunberg's battle to save the planet - cartoon,0
1450,Attack of the clones: Australia's reign by older white men is an offence on us all,-1
1451,Beached Az returns 10 years later – more political and weirder than ever,-1
1452,NSW considers laws to stop courts and planners blocking coalmines on climate grounds,0
1453,Essential poll: 70% of Australians think Morrison was wrong to snub UN climate summit,-1
1454,Hitchhiker’s guide to fixing global heating,0
1455,"Strong, smart teen girls have had enough. No wonder men like Trump are rattled",0
1456,Australia’s vast carbon sink releasing millions of tonnes of CO2 back into atmosphere,-1
1457,The Trump administration is sidelining science - and it puts us in danger,-1
1458,A successful climate plan must also tackle the housing crisis,0
1459,Greta Thunberg’s defiance upsets the patriarchy – and it’s wonderful,1
1460,Bad ancestors: does the climate crisis violate the rights of those yet to be born?,-1
1461,I’ve had my ears pierced – is this what rebellion looks like when you’re 30?,0
1462,Giant iceberg breaks off east Antarctica,0
1463,"Labor learned ‘all the wrong lessons’ from election defeat, Richard Di Natale says",-1
1464,Australian petition backing declaration of climate emergency hits record – but will it work?,-1
1465,‘Time is running out’: Extinction Rebellion activists on why they risked arrest,-1
1466,Cuban hitchhiking scheme is worth picking up,0
1467,Stella McCartney's climate credentials bang on trend in Paris,0
1468,Greta Thunberg’s enemies are right to be scared. Her new political allies should be too,0
1469,Australia’s leaders are sitting on the sidelines. It’s up to the people to take a stand,-1
1470,Letters: softly-softly won’t save the planet,-1
1471,Rising voices: young people fight for climate action – video,0
1472,'It's heartbreaking': a coastal community watches its beach wash away,-1
1473,Sustainability expert Michael Mobbs: I’m leaving the city to prep for the apocalypse,-1
1474,‘You broke our glacier’: the Mont Blanc resort on the climate frontline,-1
1475,Jonathan Safran Foer: why we must cut out meat and dairy before dinner to save the planet,0
1476,Tories focus on animal welfare over climate crisis in green agenda,0
1477,Lily Cole calls on UK banks to take climate crisis more seriously,0
1478,UK ‘needs billions a year’ to meet 2050 climate targets,-1
1479,Greta Thunberg: the speeches that helped spark a climate movement – video,0
1480, 'We've become too loud for people to handle': Greta Thunberg to Montreal climate strikers – video,-1
1481,Greta Thunberg meets Justin Trudeau amid climate strikes: 'He is not doing enough',-1
1482,I'm a climate warrior. Here's why I paddled and dragged my kayak through three continents,0
1483,When Donald met Scott: a reporter's view of Trump and his White House wonderland,-1
1484,Climate crisis: 6 million people join latest wave of global protests,1
1485,"Rewilding, tree-planting and the cultural heritage of the uplands",1
1486,"Voters too busy with supper, or is that tea?",0
1487,Brussels commuters urged to hitchhike to work to cut congestion,-1
1488,The second wave of worldwide climate protests – in pictures,0
1489,'There are a million things governments can do': readers' global climate strike photos,0
1490,Fresh wave of climate strikes takes place around the world,0
1491,I didn't ask him to write a book: Scott Morrison defends drought envoy Barnaby Joyce,-1
1492,"THE GRETA THUNBERG PROBLEM, so many men freaking out about the tiny Swedish climate demon",0
1493,Italian minister urges pupils to skip class for global climate strike,1
1494,'Nothing else matters': school climate strikes sweep New Zealand,1
1495,How the Herald Sun turned on its own after the George Pell scoop,-1
